"","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","RPL_THEMES"
"866",17,"ILLINOIS","IL",17031,"Cook",17031630800,"Census Tract 6308, Cook County, Illinois",0.8177
"867",17,"ILLINOIS","IL",17031,"Cook",17031640100,"Census Tract 6401, Cook County, Illinois",0.5585
"868",17,"ILLINOIS","IL",17031,"Cook",17031650500,"Census Tract 6505, Cook County, Illinois",0.7678
"869",17,"ILLINOIS","IL",17031,"Cook",17031660301,"Census Tract 6603.01, Cook County, Illinois",0.9097
"870",17,"ILLINOIS","IL",17031,"Cook",17031660302,"Census Tract 6603.02, Cook County, Illinois",0.8139
"871",17,"ILLINOIS","IL",17031,"Cook",17031660500,"Census Tract 6605, Cook County, Illinois",0.8582
"872",17,"ILLINOIS","IL",17031,"Cook",17031660600,"Census Tract 6606, Cook County, Illinois",0.9152
"873",17,"ILLINOIS","IL",17031,"Cook",17031660800,"Census Tract 6608, Cook County, Illinois",0.843
"874",17,"ILLINOIS","IL",17031,"Cook",17031660900,"Census Tract 6609, Cook County, Illinois",0.9332
"875",17,"ILLINOIS","IL",17031,"Cook",17031661000,"Census Tract 6610, Cook County, Illinois",0.8357
"876",17,"ILLINOIS","IL",17031,"Cook",17031670100,"Census Tract 6701, Cook County, Illinois",0.6371
"877",17,"ILLINOIS","IL",17031,"Cook",17031670200,"Census Tract 6702, Cook County, Illinois",0.8511
"878",17,"ILLINOIS","IL",17031,"Cook",17031670400,"Census Tract 6704, Cook County, Illinois",0.8325
"879",17,"ILLINOIS","IL",17031,"Cook",17031670500,"Census Tract 6705, Cook County, Illinois",0.8922
"880",17,"ILLINOIS","IL",17031,"Cook",17031670600,"Census Tract 6706, Cook County, Illinois",0.6822
"881",17,"ILLINOIS","IL",17031,"Cook",17031670700,"Census Tract 6707, Cook County, Illinois",0.9197
"882",17,"ILLINOIS","IL",17031,"Cook",17031670800,"Census Tract 6708, Cook County, Illinois",0.9671
"883",17,"ILLINOIS","IL",17031,"Cook",17031670900,"Census Tract 6709, Cook County, Illinois",0.6732
"884",17,"ILLINOIS","IL",17031,"Cook",17031671100,"Census Tract 6711, Cook County, Illinois",0.7781
"885",17,"ILLINOIS","IL",17031,"Cook",17031671200,"Census Tract 6712, Cook County, Illinois",0.8567
"886",17,"ILLINOIS","IL",17031,"Cook",17031671300,"Census Tract 6713, Cook County, Illinois",0.9105
"887",17,"ILLINOIS","IL",17031,"Cook",17031671400,"Census Tract 6714, Cook County, Illinois",0.7755
"888",17,"ILLINOIS","IL",17031,"Cook",17031671500,"Census Tract 6715, Cook County, Illinois",0.9309
"889",17,"ILLINOIS","IL",17031,"Cook",17031671800,"Census Tract 6718, Cook County, Illinois",0.8657
"890",17,"ILLINOIS","IL",17031,"Cook",17031671900,"Census Tract 6719, Cook County, Illinois",0.7981
"891",17,"ILLINOIS","IL",17031,"Cook",17031672000,"Census Tract 6720, Cook County, Illinois",0.8439
"892",17,"ILLINOIS","IL",17031,"Cook",17031680500,"Census Tract 6805, Cook County, Illinois",0.8539
"893",17,"ILLINOIS","IL",17031,"Cook",17031681000,"Census Tract 6810, Cook County, Illinois",0.7633
"894",17,"ILLINOIS","IL",17031,"Cook",17031681100,"Census Tract 6811, Cook County, Illinois",0.9527
"895",17,"ILLINOIS","IL",17031,"Cook",17031681200,"Census Tract 6812, Cook County, Illinois",0.9782
"896",17,"ILLINOIS","IL",17031,"Cook",17031681300,"Census Tract 6813, Cook County, Illinois",0.9784
"897",17,"ILLINOIS","IL",17031,"Cook",17031681400,"Census Tract 6814, Cook County, Illinois",0.8955
"898",17,"ILLINOIS","IL",17031,"Cook",17031690400,"Census Tract 6904, Cook County, Illinois",0.8188
"899",17,"ILLINOIS","IL",17031,"Cook",17031690500,"Census Tract 6905, Cook County, Illinois",0.8151
"900",17,"ILLINOIS","IL",17031,"Cook",17031690900,"Census Tract 6909, Cook County, Illinois",0.7548
"901",17,"ILLINOIS","IL",17031,"Cook",17031691000,"Census Tract 6910, Cook County, Illinois",0.6834
"902",17,"ILLINOIS","IL",17031,"Cook",17031691100,"Census Tract 6911, Cook County, Illinois",0.9275
"903",17,"ILLINOIS","IL",17031,"Cook",17031691200,"Census Tract 6912, Cook County, Illinois",0.8927
"904",17,"ILLINOIS","IL",17031,"Cook",17031691300,"Census Tract 6913, Cook County, Illinois",0.7308
"905",17,"ILLINOIS","IL",17031,"Cook",17031691400,"Census Tract 6914, Cook County, Illinois",0.5145
"906",17,"ILLINOIS","IL",17031,"Cook",17031691500,"Census Tract 6915, Cook County, Illinois",0.9844
"907",17,"ILLINOIS","IL",17031,"Cook",17031700502,"Census Tract 7005.02, Cook County, Illinois",0.6313
"908",17,"ILLINOIS","IL",17031,"Cook",17031710100,"Census Tract 7101, Cook County, Illinois",0.7825
"909",17,"ILLINOIS","IL",17031,"Cook",17031710200,"Census Tract 7102, Cook County, Illinois",0.9064
"910",17,"ILLINOIS","IL",17031,"Cook",17031710300,"Census Tract 7103, Cook County, Illinois",0.8615
"911",17,"ILLINOIS","IL",17031,"Cook",17031710400,"Census Tract 7104, Cook County, Illinois",0.8415
"912",17,"ILLINOIS","IL",17031,"Cook",17031710500,"Census Tract 7105, Cook County, Illinois",0.7714
"913",17,"ILLINOIS","IL",17031,"Cook",17031710600,"Census Tract 7106, Cook County, Illinois",0.8583
"914",17,"ILLINOIS","IL",17031,"Cook",17031710700,"Census Tract 7107, Cook County, Illinois",0.7996
"915",17,"ILLINOIS","IL",17031,"Cook",17031710800,"Census Tract 7108, Cook County, Illinois",0.7019
"916",17,"ILLINOIS","IL",17031,"Cook",17031710900,"Census Tract 7109, Cook County, Illinois",0.8531
"917",17,"ILLINOIS","IL",17031,"Cook",17031711000,"Census Tract 7110, Cook County, Illinois",0.8071
"918",17,"ILLINOIS","IL",17031,"Cook",17031711100,"Census Tract 7111, Cook County, Illinois",0.4891
"919",17,"ILLINOIS","IL",17031,"Cook",17031711200,"Census Tract 7112, Cook County, Illinois",0.5244
"920",17,"ILLINOIS","IL",17031,"Cook",17031711400,"Census Tract 7114, Cook County, Illinois",0.7778
"921",17,"ILLINOIS","IL",17031,"Cook",17031730201,"Census Tract 7302.01, Cook County, Illinois",0.7803
"922",17,"ILLINOIS","IL",17031,"Cook",17031730202,"Census Tract 7302.02, Cook County, Illinois",0.604
"923",17,"ILLINOIS","IL",17031,"Cook",17031740200,"Census Tract 7402, Cook County, Illinois",0.2208
"924",17,"ILLINOIS","IL",17031,"Cook",17031750500,"Census Tract 7505, Cook County, Illinois",0.865
"925",17,"ILLINOIS","IL",17031,"Cook",17031750600,"Census Tract 7506, Cook County, Illinois",0.7821
"926",17,"ILLINOIS","IL",17031,"Cook",17031760801,"Census Tract 7608.01, Cook County, Illinois",0.3646
"927",17,"ILLINOIS","IL",17031,"Cook",17031760803,"Census Tract 7608.03, Cook County, Illinois",0.6416
"928",17,"ILLINOIS","IL",17031,"Cook",17031770601,"Census Tract 7706.01, Cook County, Illinois",0.3988
"929",17,"ILLINOIS","IL",17031,"Cook",17031770602,"Census Tract 7706.02, Cook County, Illinois",0.9247
"930",17,"ILLINOIS","IL",17031,"Cook",17031801500,"Census Tract 8015, Cook County, Illinois",0.368
"931",17,"ILLINOIS","IL",17031,"Cook",17031802002,"Census Tract 8020.02, Cook County, Illinois",0.2008
"932",17,"ILLINOIS","IL",17031,"Cook",17031802300,"Census Tract 8023, Cook County, Illinois",0.3392
"933",17,"ILLINOIS","IL",17031,"Cook",17031802505,"Census Tract 8025.05, Cook County, Illinois",0.7886
"934",17,"ILLINOIS","IL",17031,"Cook",17031802506,"Census Tract 8025.06, Cook County, Illinois",0.5957
"935",17,"ILLINOIS","IL",17031,"Cook",17031803005,"Census Tract 8030.05, Cook County, Illinois",0.1761
"936",17,"ILLINOIS","IL",17031,"Cook",17031803016,"Census Tract 8030.16, Cook County, Illinois",0.3279
"937",17,"ILLINOIS","IL",17031,"Cook",17031803300,"Census Tract 8033, Cook County, Illinois",0.2732
"938",17,"ILLINOIS","IL",17031,"Cook",17031803606,"Census Tract 8036.06, Cook County, Illinois",0.7586
"939",17,"ILLINOIS","IL",17031,"Cook",17031803611,"Census Tract 8036.11, Cook County, Illinois",0.5163
"940",17,"ILLINOIS","IL",17031,"Cook",17031803612,"Census Tract 8036.12, Cook County, Illinois",0.6448
"941",17,"ILLINOIS","IL",17031,"Cook",17031803901,"Census Tract 8039.01, Cook County, Illinois",0.5333
"942",17,"ILLINOIS","IL",17031,"Cook",17031804108,"Census Tract 8041.08, Cook County, Illinois",0.2646
"943",17,"ILLINOIS","IL",17031,"Cook",17031804109,"Census Tract 8041.09, Cook County, Illinois",0.321
"944",17,"ILLINOIS","IL",17031,"Cook",17031804508,"Census Tract 8045.08, Cook County, Illinois",0.6964
"945",17,"ILLINOIS","IL",17031,"Cook",17031804510,"Census Tract 8045.10, Cook County, Illinois",0.7567
"946",17,"ILLINOIS","IL",17031,"Cook",17031804603,"Census Tract 8046.03, Cook County, Illinois",0.3395
"947",17,"ILLINOIS","IL",17031,"Cook",17031804709,"Census Tract 8047.09, Cook County, Illinois",0.7403
"948",17,"ILLINOIS","IL",17031,"Cook",17031804713,"Census Tract 8047.13, Cook County, Illinois",0.3281
"949",17,"ILLINOIS","IL",17031,"Cook",17031804806,"Census Tract 8048.06, Cook County, Illinois",0.4476
"950",17,"ILLINOIS","IL",17031,"Cook",17031805002,"Census Tract 8050.02, Cook County, Illinois",0.6365
"951",17,"ILLINOIS","IL",17031,"Cook",17031805106,"Census Tract 8051.06, Cook County, Illinois",0.4013
"952",17,"ILLINOIS","IL",17031,"Cook",17031805107,"Census Tract 8051.07, Cook County, Illinois",0.6617
"953",17,"ILLINOIS","IL",17031,"Cook",17031805108,"Census Tract 8051.08, Cook County, Illinois",0.4203
"954",17,"ILLINOIS","IL",17031,"Cook",17031805110,"Census Tract 8051.10, Cook County, Illinois",0.402
"955",17,"ILLINOIS","IL",17031,"Cook",17031805111,"Census Tract 8051.11, Cook County, Illinois",0.7534
"956",17,"ILLINOIS","IL",17031,"Cook",17031805112,"Census Tract 8051.12, Cook County, Illinois",0.6665
"957",17,"ILLINOIS","IL",17031,"Cook",17031805201,"Census Tract 8052.01, Cook County, Illinois",0.3933
"958",17,"ILLINOIS","IL",17031,"Cook",17031805901,"Census Tract 8059.01, Cook County, Illinois",0.404
"959",17,"ILLINOIS","IL",17031,"Cook",17031805902,"Census Tract 8059.02, Cook County, Illinois",0.2743
"960",17,"ILLINOIS","IL",17031,"Cook",17031806002,"Census Tract 8060.02, Cook County, Illinois",0.7512
"961",17,"ILLINOIS","IL",17031,"Cook",17031806003,"Census Tract 8060.03, Cook County, Illinois",0.5742
"962",17,"ILLINOIS","IL",17031,"Cook",17031806104,"Census Tract 8061.04, Cook County, Illinois",0.6849
"963",17,"ILLINOIS","IL",17031,"Cook",17031806201,"Census Tract 8062.01, Cook County, Illinois",0.4508
"964",17,"ILLINOIS","IL",17031,"Cook",17031806202,"Census Tract 8062.02, Cook County, Illinois",0.4993
"965",17,"ILLINOIS","IL",17031,"Cook",17031806801,"Census Tract 8068.01, Cook County, Illinois",0.7744
"966",17,"ILLINOIS","IL",17031,"Cook",17031806900,"Census Tract 8069, Cook County, Illinois",0.5554
"967",17,"ILLINOIS","IL",17031,"Cook",17031807300,"Census Tract 8073, Cook County, Illinois",0.6901
"968",17,"ILLINOIS","IL",17031,"Cook",17031808301,"Census Tract 8083.01, Cook County, Illinois",0.5966
"969",17,"ILLINOIS","IL",17031,"Cook",17031808800,"Census Tract 8088, Cook County, Illinois",0.1561
"970",17,"ILLINOIS","IL",17031,"Cook",17031809000,"Census Tract 8090, Cook County, Illinois",0.2905
"971",17,"ILLINOIS","IL",17031,"Cook",17031809800,"Census Tract 8098, Cook County, Illinois",0.3074
"972",17,"ILLINOIS","IL",17031,"Cook",17031809900,"Census Tract 8099, Cook County, Illinois",0.0577
"973",17,"ILLINOIS","IL",17031,"Cook",17031810000,"Census Tract 8100, Cook County, Illinois",0.1413
"974",17,"ILLINOIS","IL",17031,"Cook",17031810200,"Census Tract 8102, Cook County, Illinois",0.6026
"975",17,"ILLINOIS","IL",17031,"Cook",17031810502,"Census Tract 8105.02, Cook County, Illinois",0.7511
"976",17,"ILLINOIS","IL",17031,"Cook",17031810702,"Census Tract 8107.02, Cook County, Illinois",0.6354
"977",17,"ILLINOIS","IL",17031,"Cook",17031811302,"Census Tract 8113.02, Cook County, Illinois",0.8777
"978",17,"ILLINOIS","IL",17031,"Cook",17031811701,"Census Tract 8117.01, Cook County, Illinois",0.7917
"979",17,"ILLINOIS","IL",17031,"Cook",17031811900,"Census Tract 8119, Cook County, Illinois",0.1758
"980",17,"ILLINOIS","IL",17031,"Cook",17031812302,"Census Tract 8123.02, Cook County, Illinois",0.359
"981",17,"ILLINOIS","IL",17031,"Cook",17031812500,"Census Tract 8125, Cook County, Illinois",0.4105
"982",17,"ILLINOIS","IL",17031,"Cook",17031812700,"Census Tract 8127, Cook County, Illinois",0.3755
"983",17,"ILLINOIS","IL",17031,"Cook",17031812802,"Census Tract 8128.02, Cook County, Illinois",0.3135
"984",17,"ILLINOIS","IL",17031,"Cook",17031813301,"Census Tract 8133.01, Cook County, Illinois",0.816
"985",17,"ILLINOIS","IL",17031,"Cook",17031813400,"Census Tract 8134, Cook County, Illinois",0.781
"986",17,"ILLINOIS","IL",17031,"Cook",17031813701,"Census Tract 8137.01, Cook County, Illinois",0.9029
"987",17,"ILLINOIS","IL",17031,"Cook",17031813801,"Census Tract 8138.01, Cook County, Illinois",0.7257
"988",17,"ILLINOIS","IL",17031,"Cook",17031813900,"Census Tract 8139, Cook County, Illinois",0.875
"989",17,"ILLINOIS","IL",17031,"Cook",17031814000,"Census Tract 8140, Cook County, Illinois",0.8358
"990",17,"ILLINOIS","IL",17031,"Cook",17031814100,"Census Tract 8141, Cook County, Illinois",0.7208
"991",17,"ILLINOIS","IL",17031,"Cook",17031814300,"Census Tract 8143, Cook County, Illinois",0.8905
"992",17,"ILLINOIS","IL",17031,"Cook",17031814400,"Census Tract 8144, Cook County, Illinois",0.8854
"993",17,"ILLINOIS","IL",17031,"Cook",17031814500,"Census Tract 8145, Cook County, Illinois",0.6038
"994",17,"ILLINOIS","IL",17031,"Cook",17031815800,"Census Tract 8158, Cook County, Illinois",0.4808
"995",17,"ILLINOIS","IL",17031,"Cook",17031815900,"Census Tract 8159, Cook County, Illinois",0.441
"996",17,"ILLINOIS","IL",17031,"Cook",17031816300,"Census Tract 8163, Cook County, Illinois",0.6053
"997",17,"ILLINOIS","IL",17031,"Cook",17031816402,"Census Tract 8164.02, Cook County, Illinois",0.6888
"998",17,"ILLINOIS","IL",17031,"Cook",17031816600,"Census Tract 8166, Cook County, Illinois",0.8751
"999",17,"ILLINOIS","IL",17031,"Cook",17031817400,"Census Tract 8174, Cook County, Illinois",0.7681
"1000",17,"ILLINOIS","IL",17031,"Cook",17031819500,"Census Tract 8195, Cook County, Illinois",0.571
"1001",17,"ILLINOIS","IL",17031,"Cook",17031820101,"Census Tract 8201.01, Cook County, Illinois",0.2148
"1002",17,"ILLINOIS","IL",17031,"Cook",17031820103,"Census Tract 8201.03, Cook County, Illinois",0.4666
"1003",17,"ILLINOIS","IL",17031,"Cook",17031820202,"Census Tract 8202.02, Cook County, Illinois",0.8213
"1004",17,"ILLINOIS","IL",17031,"Cook",17031820300,"Census Tract 8203, Cook County, Illinois",0.8278
"1005",17,"ILLINOIS","IL",17031,"Cook",17031820400,"Census Tract 8204, Cook County, Illinois",0.9317
"1006",17,"ILLINOIS","IL",17031,"Cook",17031820502,"Census Tract 8205.02, Cook County, Illinois",0.8858
"1007",17,"ILLINOIS","IL",17031,"Cook",17031820605,"Census Tract 8206.05, Cook County, Illinois",0.7497
"1008",17,"ILLINOIS","IL",17031,"Cook",17031821101,"Census Tract 8211.01, Cook County, Illinois",0.8053
"1009",17,"ILLINOIS","IL",17031,"Cook",17031821200,"Census Tract 8212, Cook County, Illinois",0.8344
"1010",17,"ILLINOIS","IL",17031,"Cook",17031821500,"Census Tract 8215, Cook County, Illinois",0.9193
"1011",17,"ILLINOIS","IL",17031,"Cook",17031822302,"Census Tract 8223.02, Cook County, Illinois",0.7728
"1012",17,"ILLINOIS","IL",17031,"Cook",17031822400,"Census Tract 8224, Cook County, Illinois",0.7715
"1013",17,"ILLINOIS","IL",17031,"Cook",17031822701,"Census Tract 8227.01, Cook County, Illinois",0.5253
"1014",17,"ILLINOIS","IL",17031,"Cook",17031822801,"Census Tract 8228.01, Cook County, Illinois",0.2919
"1015",17,"ILLINOIS","IL",17031,"Cook",17031823602,"Census Tract 8236.02, Cook County, Illinois",0.4603
"1016",17,"ILLINOIS","IL",17031,"Cook",17031823605,"Census Tract 8236.05, Cook County, Illinois",0.3383
"1017",17,"ILLINOIS","IL",17031,"Cook",17031823702,"Census Tract 8237.02, Cook County, Illinois",0.7396
"1018",17,"ILLINOIS","IL",17031,"Cook",17031823703,"Census Tract 8237.03, Cook County, Illinois",0.8731
"1019",17,"ILLINOIS","IL",17031,"Cook",17031824115,"Census Tract 8241.15, Cook County, Illinois",0.4246
"1020",17,"ILLINOIS","IL",17031,"Cook",17031824400,"Census Tract 8244, Cook County, Illinois",0.7455
"1021",17,"ILLINOIS","IL",17031,"Cook",17031825700,"Census Tract 8257, Cook County, Illinois",0.871
"1022",17,"ILLINOIS","IL",17031,"Cook",17031826700,"Census Tract 8267, Cook County, Illinois",0.8245
"1023",17,"ILLINOIS","IL",17031,"Cook",17031826800,"Census Tract 8268, Cook County, Illinois",0.9278
"1024",17,"ILLINOIS","IL",17031,"Cook",17031826902,"Census Tract 8269.02, Cook County, Illinois",0.8256
"1025",17,"ILLINOIS","IL",17031,"Cook",17031827100,"Census Tract 8271, Cook County, Illinois",0.7983
"1026",17,"ILLINOIS","IL",17031,"Cook",17031827300,"Census Tract 8273, Cook County, Illinois",0.8554
"1027",17,"ILLINOIS","IL",17031,"Cook",17031827801,"Census Tract 8278.01, Cook County, Illinois",0.8415
"1028",17,"ILLINOIS","IL",17031,"Cook",17031827901,"Census Tract 8279.01, Cook County, Illinois",0.5543
"1029",17,"ILLINOIS","IL",17031,"Cook",17031828506,"Census Tract 8285.06, Cook County, Illinois",0.5117
"1030",17,"ILLINOIS","IL",17031,"Cook",17031828701,"Census Tract 8287.01, Cook County, Illinois",0.7069
"1031",17,"ILLINOIS","IL",17031,"Cook",17031829000,"Census Tract 8290, Cook County, Illinois",0.8928
"1032",17,"ILLINOIS","IL",17031,"Cook",17031829100,"Census Tract 8291, Cook County, Illinois",0.9516
"1033",17,"ILLINOIS","IL",17031,"Cook",17031829200,"Census Tract 8292, Cook County, Illinois",0.8753
"1034",17,"ILLINOIS","IL",17031,"Cook",17031829302,"Census Tract 8293.02, Cook County, Illinois",0.9818
"1035",17,"ILLINOIS","IL",17031,"Cook",17031830001,"Census Tract 8300.01, Cook County, Illinois",0.5817
"1036",17,"ILLINOIS","IL",17031,"Cook",17031830202,"Census Tract 8302.02, Cook County, Illinois",0.4734
"1037",17,"ILLINOIS","IL",17031,"Cook",17031830500,"Census Tract 8305, Cook County, Illinois",0.8793
"1038",17,"ILLINOIS","IL",17031,"Cook",17031830600,"Census Tract 8306, Cook County, Illinois",0.7903
"1039",17,"ILLINOIS","IL",17031,"Cook",17031831200,"Census Tract 8312, Cook County, Illinois",0.8912
"1040",17,"ILLINOIS","IL",17031,"Cook",17031831800,"Census Tract 8318, Cook County, Illinois",0.6963
"1041",17,"ILLINOIS","IL",17031,"Cook",17031831900,"Census Tract 8319, Cook County, Illinois",0.0407
"1042",17,"ILLINOIS","IL",17031,"Cook",17031832000,"Census Tract 8320, Cook County, Illinois",0.0955
"1043",17,"ILLINOIS","IL",17031,"Cook",17031832500,"Census Tract 8325, Cook County, Illinois",0.3935
"1044",17,"ILLINOIS","IL",17031,"Cook",17031832900,"Census Tract 8329, Cook County, Illinois",0.2273
"1045",17,"ILLINOIS","IL",17031,"Cook",17031833300,"Census Tract 8333, Cook County, Illinois",0.4434
"1046",17,"ILLINOIS","IL",17031,"Cook",17031833900,"Census Tract 8339, Cook County, Illinois",0.9543
"1047",17,"ILLINOIS","IL",17031,"Cook",17031834000,"Census Tract 8340, Cook County, Illinois",0.6744
"1048",17,"ILLINOIS","IL",17031,"Cook",17031834200,"Census Tract 8342, Cook County, Illinois",0.6933
"1049",17,"ILLINOIS","IL",17031,"Cook",17031834300,"Census Tract 8343, Cook County, Illinois",0.7003
"1050",17,"ILLINOIS","IL",17031,"Cook",17031834400,"Census Tract 8344, Cook County, Illinois",0.8561
"1051",17,"ILLINOIS","IL",17031,"Cook",17031834500,"Census Tract 8345, Cook County, Illinois",0.8054
"1052",17,"ILLINOIS","IL",17031,"Cook",17031834600,"Census Tract 8346, Cook County, Illinois",0.9638
"1053",17,"ILLINOIS","IL",17031,"Cook",17031834700,"Census Tract 8347, Cook County, Illinois",0.9838
"1054",17,"ILLINOIS","IL",17031,"Cook",17031834800,"Census Tract 8348, Cook County, Illinois",0.9219
"1055",17,"ILLINOIS","IL",17031,"Cook",17031834900,"Census Tract 8349, Cook County, Illinois",0.9586
"1056",17,"ILLINOIS","IL",17031,"Cook",17031835000,"Census Tract 8350, Cook County, Illinois",0.952
"1057",17,"ILLINOIS","IL",17031,"Cook",17031835600,"Census Tract 8356, Cook County, Illinois",0.7725
"1058",17,"ILLINOIS","IL",17031,"Cook",17031835700,"Census Tract 8357, Cook County, Illinois",0.6025
"1059",17,"ILLINOIS","IL",17031,"Cook",17031835900,"Census Tract 8359, Cook County, Illinois",0.9428
"1060",17,"ILLINOIS","IL",17031,"Cook",17031836100,"Census Tract 8361, Cook County, Illinois",0.9191
"1061",17,"ILLINOIS","IL",17031,"Cook",17031836700,"Census Tract 8367, Cook County, Illinois",0.9399
"1062",17,"ILLINOIS","IL",17031,"Cook",17031836800,"Census Tract 8368, Cook County, Illinois",0.9728
"1063",17,"ILLINOIS","IL",17031,"Cook",17031836900,"Census Tract 8369, Cook County, Illinois",0.9191
"1064",17,"ILLINOIS","IL",17031,"Cook",17031837000,"Census Tract 8370, Cook County, Illinois",0.9176
"1065",17,"ILLINOIS","IL",17031,"Cook",17031837100,"Census Tract 8371, Cook County, Illinois",0.8827
"1066",17,"ILLINOIS","IL",17031,"Cook",17031838700,"Census Tract 8387, Cook County, Illinois",0.9237
"1067",17,"ILLINOIS","IL",17031,"Cook",17031838800,"Census Tract 8388, Cook County, Illinois",0.9243
"1068",17,"ILLINOIS","IL",17031,"Cook",17031839600,"Census Tract 8396, Cook County, Illinois",0.7127
"1069",17,"ILLINOIS","IL",17031,"Cook",17031839700,"Census Tract 8397, Cook County, Illinois",0.5581
"1070",17,"ILLINOIS","IL",17031,"Cook",17031839800,"Census Tract 8398, Cook County, Illinois",0.5305
"1071",17,"ILLINOIS","IL",17031,"Cook",17031841000,"Census Tract 8410, Cook County, Illinois",0.3453
"1072",17,"ILLINOIS","IL",17031,"Cook",17031841200,"Census Tract 8412, Cook County, Illinois",0.6617
"1073",17,"ILLINOIS","IL",17031,"Cook",17031841300,"Census Tract 8413, Cook County, Illinois",0.7521
"1074",17,"ILLINOIS","IL",17031,"Cook",17031841400,"Census Tract 8414, Cook County, Illinois",0.802
"1075",17,"ILLINOIS","IL",17031,"Cook",17031841500,"Census Tract 8415, Cook County, Illinois",0.8565
"1076",17,"ILLINOIS","IL",17031,"Cook",17031841800,"Census Tract 8418, Cook County, Illinois",0.8313
"1077",17,"ILLINOIS","IL",17031,"Cook",17031842000,"Census Tract 8420, Cook County, Illinois",0.6174
"1078",17,"ILLINOIS","IL",17031,"Cook",17031842100,"Census Tract 8421, Cook County, Illinois",0.9037
"1079",17,"ILLINOIS","IL",17031,"Cook",17031842400,"Census Tract 8424, Cook County, Illinois",0.7632
"1080",17,"ILLINOIS","IL",17031,"Cook",17031842800,"Census Tract 8428, Cook County, Illinois",0.8284
"1081",17,"ILLINOIS","IL",17031,"Cook",17031843000,"Census Tract 8430, Cook County, Illinois",0.9375
"1082",17,"ILLINOIS","IL",17031,"Cook",17031843200,"Census Tract 8432, Cook County, Illinois",0.6967
"1083",17,"ILLINOIS","IL",17031,"Cook",17031843400,"Census Tract 8434, Cook County, Illinois",0.851
"1084",17,"ILLINOIS","IL",17031,"Cook",17031843500,"Census Tract 8435, Cook County, Illinois",0.5568
"1085",17,"ILLINOIS","IL",17031,"Cook",17031843600,"Census Tract 8436, Cook County, Illinois",0.7399
"1086",17,"ILLINOIS","IL",17031,"Cook",17031843800,"Census Tract 8438, Cook County, Illinois",0.8059
"1087",17,"ILLINOIS","IL",17031,"Cook",17031010100,"Census Tract 101, Cook County, Illinois",0.7421
"1088",17,"ILLINOIS","IL",17031,"Cook",17031010501,"Census Tract 105.01, Cook County, Illinois",0.5447
"1089",17,"ILLINOIS","IL",17031,"Cook",17031010502,"Census Tract 105.02, Cook County, Illinois",0.5532
"1090",17,"ILLINOIS","IL",17031,"Cook",17031010503,"Census Tract 105.03, Cook County, Illinois",0.8634
"1091",17,"ILLINOIS","IL",17031,"Cook",17031010600,"Census Tract 106, Cook County, Illinois",0.5863
"1092",17,"ILLINOIS","IL",17031,"Cook",17031020500,"Census Tract 205, Cook County, Illinois",0.9762
"1093",17,"ILLINOIS","IL",17031,"Cook",17031030102,"Census Tract 301.02, Cook County, Illinois",0.5163
"1094",17,"ILLINOIS","IL",17031,"Cook",17031030300,"Census Tract 303, Cook County, Illinois",0.7144
"1095",17,"ILLINOIS","IL",17031,"Cook",17031030603,"Census Tract 306.03, Cook County, Illinois",0.4006
"1096",17,"ILLINOIS","IL",17031,"Cook",17031030604,"Census Tract 306.04, Cook County, Illinois",0.6071
"1097",17,"ILLINOIS","IL",17031,"Cook",17031030702,"Census Tract 307.02, Cook County, Illinois",0.4353
"1098",17,"ILLINOIS","IL",17031,"Cook",17031030703,"Census Tract 307.03, Cook County, Illinois",0.605
"1099",17,"ILLINOIS","IL",17031,"Cook",17031030706,"Census Tract 307.06, Cook County, Illinois",0.6154
"1100",17,"ILLINOIS","IL",17031,"Cook",17031031400,"Census Tract 314, Cook County, Illinois",0.3076
"1101",17,"ILLINOIS","IL",17031,"Cook",17031031502,"Census Tract 315.02, Cook County, Illinois",0.8256
"1102",17,"ILLINOIS","IL",17031,"Cook",17031031700,"Census Tract 317, Cook County, Illinois",0.4898
"1103",17,"ILLINOIS","IL",17031,"Cook",17031031800,"Census Tract 318, Cook County, Illinois",0.1661
"1104",17,"ILLINOIS","IL",17031,"Cook",17031031900,"Census Tract 319, Cook County, Illinois",0.3419
"1105",17,"ILLINOIS","IL",17031,"Cook",17031032100,"Census Tract 321, Cook County, Illinois",0.57
"1106",17,"ILLINOIS","IL",17031,"Cook",17031040900,"Census Tract 409, Cook County, Illinois",0.1258
"1107",17,"ILLINOIS","IL",17031,"Cook",17031060200,"Census Tract 602, Cook County, Illinois",0.3035
"1108",17,"ILLINOIS","IL",17031,"Cook",17031060800,"Census Tract 608, Cook County, Illinois",0.1017
"1109",17,"ILLINOIS","IL",17031,"Cook",17031060900,"Census Tract 609, Cook County, Illinois",0.1685
"1110",17,"ILLINOIS","IL",17031,"Cook",17031061901,"Census Tract 619.01, Cook County, Illinois",0.1406
"1111",17,"ILLINOIS","IL",17031,"Cook",17031061902,"Census Tract 619.02, Cook County, Illinois",0.2723
"1112",17,"ILLINOIS","IL",17031,"Cook",17031062000,"Census Tract 620, Cook County, Illinois",0.0184
"1113",17,"ILLINOIS","IL",17031,"Cook",17031062100,"Census Tract 621, Cook County, Illinois",0.1153
"1114",17,"ILLINOIS","IL",17031,"Cook",17031063000,"Census Tract 630, Cook County, Illinois",0.1239
