"","V1","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK","STATE"
"3669",63624,"G17003108297002",170318297002,"98","10",17
"3670",63625,"G17003108297003",170318297003,"56","6",17
"3671",63626,"G17003108298001",170318298001,"52","5",17
"3672",63627,"G17003108298002",170318298002,"35","3",17
"3673",63628,"G17003108298003",170318298003,"18","2",17
"3674",63629,"G17003108298004",170318298004,"24","2",17
"3675",63630,"G17003108298005",170318298005,"39","4",17
"3676",63631,"G17003108299011",170318299011,"51","5",17
"3677",63632,"G17003108299012",170318299012,"41","4",17
"3678",63633,"G17003108299013",170318299013,"59","6",17
"3679",63634,"G17003108299014",170318299014,"48","5",17
"3680",63635,"G17003108299021",170318299021,"61","6",17
"3681",63636,"G17003108299022",170318299022,"49","5",17
"3682",63637,"G17003108299023",170318299023,"40","4",17
"3683",63638,"G17003108299024",170318299024,"76","8",17
"3684",63639,"G17003108300011",170318300011,"97","10",17
"3685",63640,"G17003108300031",170318300031,"52","5",17
"3686",63641,"G17003108300032",170318300032,"45","4",17
"3687",63642,"G17003108300033",170318300033,"33","3",17
"3688",63643,"G17003108300041",170318300041,"47","5",17
"3689",63644,"G17003108300042",170318300042,"50","5",17
"3690",63645,"G17003108300043",170318300043,"40","4",17
"3691",63646,"G17003108300051",170318300051,"42","4",17
"3692",63647,"G17003108300052",170318300052,"33","3",17
"3693",63648,"G17003108300061",170318300061,"63","6",17
"3694",63649,"G17003108300062",170318300062,"78","8",17
"3695",63650,"G17003108300071",170318300071,"83","9",17
"3696",63651,"G17003108300072",170318300072,"63","6",17
"3697",63652,"G17003108300073",170318300073,"76","8",17
"3698",63653,"G17003108300081",170318300081,"48","5",17
"3699",63654,"G17003108300082",170318300082,"45","4",17
"3700",63655,"G17003108300083",170318300083,"50","5",17
"3701",63656,"G17003108301001",170318301001,"65","7",17
"3702",63657,"G17003108301002",170318301002,"69","7",17
"3703",63658,"G17003108302011",170318302011,"52","5",17
"3704",63659,"G17003108302012",170318302012,"73","8",17
"3705",63660,"G17003108302013",170318302013,"46","4",17
"3706",63661,"G17003108302021",170318302021,"58","6",17
"3707",63662,"G17003108302022",170318302022,"74","8",17
"3708",63663,"G17003108303001",170318303001,"100","10",17
"3709",63664,"G17003108303002",170318303002,"85","9",17
"3710",63665,"G17003108303003",170318303003,"88","9",17
"3711",63666,"G17003108303004",170318303004,"98","10",17
"3712",63667,"G17003108304001",170318304001,"68","7",17
"3713",63668,"G17003108304002",170318304002,"83","9",17
"3714",63669,"G17003108304003",170318304003,"83","9",17
"3715",63670,"G17003108304004",170318304004,"92","10",17
"3716",63671,"G17003108305001",170318305001,"72","7",17
"3717",63672,"G17003108305002",170318305002,"77","8",17
"3718",63673,"G17003108305003",170318305003,"79","8",17
"3719",63674,"G17003108306001",170318306001,"42","4",17
"3720",63675,"G17003108306002",170318306002,"60","6",17
"3721",63676,"G17003108306003",170318306003,"30","3",17
"3722",63677,"G17003108306004",170318306004,"29","3",17
"3723",63678,"G17003108307001",170318307001,"38","4",17
"3724",63679,"G17003108307002",170318307002,"36","3",17
"3725",63680,"G17003108307003",170318307003,"39","4",17
"3726",63681,"G17003108307004",170318307004,"39","4",17
"3727",63682,"G17003108308001",170318308001,"25","2",17
"3728",63683,"G17003108308002",170318308002,"30","3",17
"3729",63684,"G17003108308003",170318308003,"27","2",17
"3730",63685,"G17003108309001",170318309001,"16","1",17
"3731",63686,"G17003108309002",170318309002,"20","2",17
"3732",63687,"G17003108309003",170318309003,"19","2",17
"3733",63688,"G17003108310001",170318310001,"9","1",17
"3734",63689,"G17003108310002",170318310002,"6","1",17
"3735",63690,"G17003108311001",170318311001,"27","2",17
"3736",63691,"G17003108311002",170318311002,"30","3",17
"3737",63692,"G17003108311003",170318311003,"26","2",17
"3738",63693,"G17003108311004",170318311004,"28","2",17
"3739",63694,"G17003108312001",170318312001,"42","4",17
"3740",63695,"G17003108312002",170318312002,"51","5",17
"3741",63696,"G17003108312003",170318312003,"52","5",17
"3742",63697,"G17003108313001",170318313001,"74","8",17
"3743",63698,"G17003108314001",170318314001,"68","7",17
"3744",63699,"G17003108314002",170318314002,"63","6",17
"3745",63700,"G17003108315001",170318315001,"47","5",17
"3746",63701,"G17003108315002",170318315002,"42","4",17
"3747",63702,"G17003108316001",170318316001,"38","4",17
"3748",63703,"G17003108316002",170318316002,"32","3",17
"3749",63704,"G17003108316003",170318316003,"41","4",17
"3750",63705,"G17003108316004",170318316004,"40","4",17
"3751",63706,"G17003108316005",170318316005,"28","2",17
"3752",63707,"G17003108316006",170318316006,"25","2",17
"3753",63708,"G17003108317001",170318317001,"30","3",17
"3754",63709,"G17003108318001",170318318001,"24","2",17
"3755",63710,"G17003108318002",170318318002,"26","2",17
"3756",63711,"G17003108318003",170318318003,"31","3",17
"3757",63712,"G17003108318004",170318318004,"27","2",17
"3758",63713,"G17003108318005",170318318005,"63","6",17
"3759",63714,"G17003108319001",170318319001,"4","1",17
"3760",63715,"G17003108319002",170318319002,"14","1",17
"3761",63716,"G17003108320001",170318320001,"11","1",17
"3762",63717,"G17003108321001",170318321001,"26","2",17
"3763",63718,"G17003108321002",170318321002,"17","1",17
"3764",63719,"G17003108321003",170318321003,"20","2",17
"3765",63720,"G17003108322001",170318322001,"14","1",17
"3766",63721,"G17003108322002",170318322002,"6","1",17
"3767",63722,"G17003108322003",170318322003,"6","1",17
"3768",63723,"G17003108323001",170318323001,"9","1",17
"3769",63724,"G17003108324001",170318324001,"24","2",17
"3770",63725,"G17003108324002",170318324002,"17","1",17
"3771",63726,"G17003108325001",170318325001,"4","1",17
"3772",63727,"G17003108325002",170318325002,"5","1",17
"3773",63728,"G17003108326001",170318326001,"7","1",17
"3774",63729,"G17003108326002",170318326002,"6","1",17
"3775",63730,"G17003108326003",170318326003,"4","1",17
"3776",63731,"G17003108329001",170318329001,"18","2",17
"3777",63732,"G17003108329002",170318329002,"6","1",17
"3778",63733,"G17003108330001",170318330001,"9","1",17
"3779",63734,"G17003108330002",170318330002,"8","1",17
"3780",63735,"G17003108331001",170318331001,"11","1",17
"3781",63736,"G17003108331002",170318331002,"20","2",17
"3782",63737,"G17003108331003",170318331003,"19","2",17
"3783",63738,"G17003108333001",170318333001,"21","2",17
"3784",63739,"G17003108339001",170318339001,"45","4",17
"3785",63740,"G17003108339002",170318339002,"77","8",17
"3786",63741,"G17003108340001",170318340001,"51","5",17
"3787",63742,"G17003108340002",170318340002,"44","4",17
"3788",63743,"G17003108342001",170318342001,"47","5",17
"3789",63744,"G17003108342002",170318342002,"53","5",17
"3790",63745,"G17003108342003",170318342003,"58","6",17
"3791",63746,"G17003108342004",170318342004,"36","3",17
"3792",63747,"G17003108343001",170318343001,"59","6",17
"3793",63748,"G17003108343002",170318343002,"68","7",17
"3794",63749,"G17003108343003",170318343003,"60","6",17
"3795",63750,"G17003108343004",170318343004,"53","5",17
"3796",63751,"G17003108343005",170318343005,"51","5",17
"3797",63752,"G17003108343006",170318343006,"54","5",17
"3798",63753,"G17003108344001",170318344001,"66","7",17
"3799",63754,"G17003108344002",170318344002,"38","4",17
"3800",63755,"G17003108344003",170318344003,"41","4",17
"3801",63756,"G17003108345001",170318345001,"94","10",17
"3802",63757,"G17003108346001",170318346001,"85","9",17
"3803",63758,"G17003108346002",170318346002,"88","9",17
"3804",63759,"G17003108346003",170318346003,"73","8",17
"3805",63760,"G17003108346004",170318346004,"87","9",17
"3806",63761,"G17003108347001",170318347001,"93","10",17
"3807",63762,"G17003108347002",170318347002,"68","7",17
"3808",63763,"G17003108347003",170318347003,"77","8",17
"3809",63764,"G17003108348001",170318348001,"61","6",17
"3810",63765,"G17003108348002",170318348002,"94","10",17
"3811",63766,"G17003108348003",170318348003,"83","9",17
"3812",63767,"G17003108349001",170318349001,"94","10",17
"3813",63768,"G17003108349002",170318349002,"89","9",17
"3814",63769,"G17003108350001",170318350001,"88","9",17
"3815",63770,"G17003108350002",170318350002,"71","7",17
"3816",63771,"G17003108350003",170318350003,"62","6",17
"3817",63772,"G17003108350004",170318350004,"73","8",17
"3818",63773,"G17003108350005",170318350005,"69","7",17
"3819",63774,"G17003108351001",170318351001,"79","8",17
"3820",63775,"G17003108351002",170318351002,"78","8",17
"3821",63776,"G17003108351003",170318351003,"68","7",17
"3822",63777,"G17003108351004",170318351004,"74","8",17
"3823",63778,"G17003108352001",170318352001,"52","5",17
"3824",63779,"G17003108355001",170318355001,"79","8",17
"3825",63780,"G17003108355002",170318355002,"76","8",17
"3826",63781,"G17003108356001",170318356001,"66","7",17
"3827",63782,"G17003108356002",170318356002,"67","7",17
"3828",63783,"G17003108357001",170318357001,"43","4",17
"3829",63784,"G17003108358001",170318358001,"50","5",17
"3830",63785,"G17003108359001",170318359001,"40","4",17
"3831",63786,"G17003108359002",170318359002,"62","6",17
"3832",63787,"G17003108359003",170318359003,"50","5",17
"3833",63788,"G17003108360001",170318360001,"40","4",17
"3834",63789,"G17003108360002",170318360002,"25","2",17
"3835",63790,"G17003108360003",170318360003,"44","4",17
"3836",63791,"G17003108361001",170318361001,"62","6",17
"3837",63792,"G17003108361002",170318361002,"PH","PH",17
"3838",63793,"G17003108361003",170318361003,"70","7",17
"3839",63794,"G17003108362001",170318362001,"GQ","GQ",17
"3840",63795,"G17003108363001",170318363001,"51","5",17
"3841",63796,"G17003108363002",170318363002,"36","3",17
"3842",63797,"G17003108364001",170318364001,"26","2",17
"3843",63798,"G17003108364002",170318364002,"25","2",17
"3844",63799,"G17003108364003",170318364003,"43","4",17
"3845",63800,"G17003108365001",170318365001,"27","2",17
"3846",63801,"G17003108365002",170318365002,"26","2",17
"3847",63802,"G17003108366001",170318366001,"60","6",17
"3848",63803,"G17003108366002",170318366002,"47","5",17
"3849",63804,"G17003108367001",170318367001,"76","8",17
"3850",63805,"G17003108367002",170318367002,"47","5",17
"3851",63806,"G17003108368001",170318368001,"37","3",17
"3852",63807,"G17003108368002",170318368002,"52","5",17
"3853",63808,"G17003108369001",170318369001,"38","4",17
"3854",63809,"G17003108369002",170318369002,"60","6",17
"3855",63810,"G17003108370001",170318370001,"80","8",17
"3856",63811,"G17003108370002",170318370002,"52","5",17
"3857",63812,"G17003108371001",170318371001,"71","7",17
"3858",63813,"G17003108371002",170318371002,"52","5",17
"3859",63814,"G17003108373001",170318373001,"56","6",17
"3860",63815,"G17003108373002",170318373002,"86","9",17
"3861",63816,"G17003108374001",170318374001,"47","5",17
"3862",63817,"G17003108374002",170318374002,"71","7",17
"3863",63818,"G17003108378001",170318378001,"27","2",17
"3864",63819,"G17003108378002",170318378002,"21","2",17
"3865",63820,"G17003108380001",170318380001,"32","3",17
"3866",63821,"G17003108380002",170318380002,"41","4",17
"3867",63822,"G17003108381001",170318381001,"52","5",17
"3868",63823,"G17003108381002",170318381002,"46","4",17
"3869",63824,"G17003108381003",170318381003,"QDI","QDI",17
"3870",63825,"G17003108382001",170318382001,"GQ","GQ",17
"3871",63826,"G17003108382002",170318382002,"GQ","GQ",17
"3872",63827,"G17003108383001",170318383001,"15","1",17
"3873",63828,"G17003108383002",170318383002,"15","1",17
"3874",63829,"G17003108386001",170318386001,"100","10",17
"3875",63830,"G17003108386002",170318386002,"100","10",17
"3876",63831,"G17003108387001",170318387001,"40","4",17
"3877",63832,"G17003108387002",170318387002,"77","8",17
"3878",63833,"G17003108387003",170318387003,"68","7",17
"3879",63834,"G17003108387004",170318387004,"71","7",17
"3880",63835,"G17003108388001",170318388001,"71","7",17
"3881",63836,"G17003108388002",170318388002,"78","8",17
"3882",63837,"G17003108390001",170318390001,"22","2",17
"3883",63838,"G17003108390002",170318390002,"23","2",17
"3884",63839,"G17003108390003",170318390003,"36","3",17
"3885",63840,"G17003108390004",170318390004,"27","2",17
"3886",63841,"G17003108391001",170318391001,"25","2",17
"3887",63842,"G17003108391002",170318391002,"18","2",17
"3888",63843,"G17003108392001",170318392001,"74","8",17
"3889",63844,"G17003108392002",170318392002,"64","6",17
"3890",63845,"G17003108392003",170318392003,"80","8",17
"3891",63846,"G17003108395001",170318395001,"40","4",17
"3892",63847,"G17003108396001",170318396001,"34","3",17
"3893",63848,"G17003108396002",170318396002,"29","3",17
"3894",63849,"G17003108397001",170318397001,"13","1",17
"3895",63850,"G17003108397002",170318397002,"50","5",17
"3896",63851,"G17003108397003",170318397003,"35","3",17
"3897",63852,"G17003108398001",170318398001,"31","3",17
"3898",63853,"G17003108398002",170318398002,"37","3",17
"3899",63854,"G17003108398003",170318398003,"27","2",17
"3900",63855,"G17003108399001",170318399001,"22","2",17
"3901",63856,"G17003108399002",170318399002,"29","3",17
"3902",63857,"G17003108399003",170318399003,"30","3",17
"3903",63858,"G17003108399004",170318399004,"26","2",17
"3904",63859,"G17003108399005",170318399005,"28","2",17
"3905",63860,"G17003108400001",170318400001,"23","2",17
"3906",63861,"G17003108400002",170318400002,"14","1",17
"3907",63862,"G17003108401001",170318401001,"38","4",17
"3908",63863,"G17003108401002",170318401002,"38","4",17
"3909",63864,"G17003108402001",170318402001,"34","3",17
"3910",63865,"G17003108403001",170318403001,"48","5",17
"3911",63866,"G17003108403002",170318403002,"57","6",17
"3912",63867,"G17003108403003",170318403003,"45","4",17
"3913",63868,"G17003108404001",170318404001,"40","4",17
"3914",63869,"G17003108404002",170318404002,"48","5",17
"3915",63870,"G17003108407001",170318407001,"47","5",17
"3916",63871,"G17003108407002",170318407002,"41","4",17
"3917",63872,"G17003108407003",170318407003,"64","6",17
"3918",63873,"G17003108408001",170318408001,"64","6",17
"3919",63874,"G17003108408002",170318408002,"68","7",17
"3920",63875,"G17003108410001",170318410001,"25","2",17
"3921",63876,"G17003108411001",170318411001,"29","3",17
"3922",63877,"G17003108411002",170318411002,"36","3",17
"3923",63878,"G17003108411003",170318411003,"40","4",17
"3924",63879,"G17003108411004",170318411004,"14","1",17
"3925",63880,"G17003108412001",170318412001,"58","6",17
"3926",63881,"G17003108412002",170318412002,"58","6",17
"3927",63882,"G17003108412003",170318412003,"56","6",17
"3928",63883,"G17003108413001",170318413001,"55","6",17
"3929",63884,"G17003108413002",170318413002,"44","4",17
"3930",63885,"G17003108413003",170318413003,"32","3",17
"3931",63886,"G17003108413004",170318413004,"37","3",17
"3932",63887,"G17003108414001",170318414001,"75","8",17
"3933",63888,"G17003108414002",170318414002,"76","8",17
"3934",63889,"G17003108415001",170318415001,"79","8",17
"3935",63890,"G17003108415002",170318415002,"68","7",17
"3936",63891,"G17003108416001",170318416001,"85","9",17
"3937",63892,"G17003108417001",170318417001,"71","7",17
"3938",63893,"G17003108418001",170318418001,"63","6",17
"3939",63894,"G17003108418002",170318418002,"77","8",17
"3940",63895,"G17003108419001",170318419001,"GQ","GQ",17
"3941",63896,"G17003108419002",170318419002,"GQ","GQ",17
"3942",63897,"G17003108420001",170318420001,"25","2",17
"3943",63898,"G17003108420002",170318420002,"GQ","GQ",17
"3944",63899,"G17003108421001",170318421001,"71","7",17
"3945",63900,"G17003108421002",170318421002,"65","7",17
"3946",63901,"G17003108421003",170318421003,"67","7",17
"3947",63902,"G17003108421004",170318421004,"92","10",17
"3948",63903,"G17003108421005",170318421005,"87","9",17
"3949",63904,"G17003108421006",170318421006,"39","4",17
"3950",63905,"G17003108422001",170318422001,"18","2",17
"3951",63906,"G17003108423001",170318423001,"13","1",17
"3952",63907,"G17003108423002",170318423002,"8","1",17
"3953",63908,"G17003108424001",170318424001,"64","6",17
"3954",63909,"G17003108424002",170318424002,"67","7",17
"3955",63910,"G17003108424003",170318424003,"72","7",17
