"","FIPS","stateName","countyName","ccvi"
"345",17031271200,"ILLINOIS","Cook","0.90130366717003096"
"346",17031271300,"ILLINOIS","Cook","0.82354082099167403"
"347",17031271400,"ILLINOIS","Cook","0.83440240506504504"
"348",17031271500,"ILLINOIS","Cook","0.78355800002770803"
"349",17031271800,"ILLINOIS","Cook","0.84238234438425597"
"350",17031280100,"ILLINOIS","Cook","0.16573613554813599"
"351",17031280400,"ILLINOIS","Cook","0.72864050096285704"
"352",17031280800,"ILLINOIS","Cook","0.94818581067039798"
"353",17031280900,"ILLINOIS","Cook","0.85000207810919803"
"354",17031281900,"ILLINOIS","Cook","0.52969618043529498"
"355",17031282700,"ILLINOIS","Cook","0.77362463806264803"
"356",17031282800,"ILLINOIS","Cook","0.50140618722378505"
"357",17031283100,"ILLINOIS","Cook","0.61525886313572797"
"358",17031283200,"ILLINOIS","Cook","0.50937227248167805"
"359",17031283800,"ILLINOIS","Cook","0.74568099638409002"
"360",17031290900,"ILLINOIS","Cook","0.84867208822266205"
"361",17031291200,"ILLINOIS","Cook","0.86152865712583604"
"362",17031291600,"ILLINOIS","Cook","0.69748271705850595"
"363",17031292200,"ILLINOIS","Cook","0.85697067095219004"
"364",17031292400,"ILLINOIS","Cook","0.88416619331957202"
"365",17031292500,"ILLINOIS","Cook","0.83304470705587297"
"366",17031300500,"ILLINOIS","Cook","0.88217120848976904"
"367",17031300600,"ILLINOIS","Cook","0.99860073980687403"
"368",17031300700,"ILLINOIS","Cook","0.92396891148640203"
"369",17031300800,"ILLINOIS","Cook","0.94501323062855902"
"370",17031300900,"ILLINOIS","Cook","0.90648508610299094"
"371",17031301100,"ILLINOIS","Cook","0.93591111234258295"
"372",17031301200,"ILLINOIS","Cook","0.94943267618902505"
"373",17031301600,"ILLINOIS","Cook","0.96657015003948399"
"374",17031301701,"ILLINOIS","Cook","0.92708607528296905"
"375",17031301702,"ILLINOIS","Cook","0.84085839763926795"
"376",17031301801,"ILLINOIS","Cook","0.90618029675399303"
"377",17031301802,"ILLINOIS","Cook","0.941632839666948"
"378",17031301803,"ILLINOIS","Cook","0.90903423338551703"
"379",17031310200,"ILLINOIS","Cook","0.66372036962635605"
"380",17031310300,"ILLINOIS","Cook","0.72961028525512295"
"381",17031310400,"ILLINOIS","Cook","0.67790692841606504"
"382",17031310500,"ILLINOIS","Cook","0.67433258059600198"
"383",17031310600,"ILLINOIS","Cook","0.87628323242958694"
"384",17031310700,"ILLINOIS","Cook","0.90246740832074901"
"385",17031310800,"ILLINOIS","Cook","0.75902245743339702"
"386",17031310900,"ILLINOIS","Cook","0.87110181349662696"
"387",17031320100,"ILLINOIS","Cook","0.30086864964464299"
"388",17031320400,"ILLINOIS","Cook","0.49400811847993198"
"389",17031320600,"ILLINOIS","Cook","0.25408348457350299"
"390",17031330100,"ILLINOIS","Cook","0.446267023177845"
"391",17031330200,"ILLINOIS","Cook","0.46060597664205299"
"392",17031340300,"ILLINOIS","Cook","0.84393399925188095"
"393",17031340400,"ILLINOIS","Cook","0.83249054460314997"
"394",17031340500,"ILLINOIS","Cook","0.85253737133040597"
"395",17031340600,"ILLINOIS","Cook","0.85857774206508597"
"396",17031350100,"ILLINOIS","Cook","0.53583352959920205"
"397",17031350400,"ILLINOIS","Cook","0.85965835884789599"
"398",17031351000,"ILLINOIS","Cook","0.55299871157229696"
"399",17031351100,"ILLINOIS","Cook","0.80783031545697603"
"400",17031351400,"ILLINOIS","Cook","0.92162757512364701"
"401",17031351500,"ILLINOIS","Cook","0.69684543023787404"
"402",17031360200,"ILLINOIS","Cook","0.79741206134578302"
"403",17031380100,"ILLINOIS","Cook","0.83685457391834395"
"404",17031380200,"ILLINOIS","Cook","0.72379157950153095"
"405",17031380500,"ILLINOIS","Cook","0.65725052299081499"
"406",17031380700,"ILLINOIS","Cook","0.990440697690528"
"407",17031381200,"ILLINOIS","Cook","0.71664288386140396"
"408",17031381400,"ILLINOIS","Cook","0.69295243900749504"
"409",17031381500,"ILLINOIS","Cook","0.80457461104722805"
"410",17031381700,"ILLINOIS","Cook","NULL"
"411",17031381800,"ILLINOIS","Cook","0.77970657098128304"
"412",17031381900,"ILLINOIS","Cook","0.78105041492913696"
"413",17031390100,"ILLINOIS","Cook","0.53368615009489995"
"414",17031390200,"ILLINOIS","Cook","0.59167925077236405"
"415",17031390300,"ILLINOIS","Cook","0.98113076848478098"
"416",17031390400,"ILLINOIS","Cook","0.89106551585597304"
"417",17031390500,"ILLINOIS","Cook","0.58444743076432903"
"418",17031390600,"ILLINOIS","Cook","0.51689502777739305"
"419",17031390700,"ILLINOIS","Cook","0.46645239051828002"
"420",17031400300,"ILLINOIS","Cook","0.66877710200745299"
"421",17031400400,"ILLINOIS","Cook","0.80752552610797901"
"422",17031400500,"ILLINOIS","Cook","0.77858439201451901"
"423",17031400800,"ILLINOIS","Cook","0.82276499355786104"
"424",17031410100,"ILLINOIS","Cook","0.704243498981726"
"425",17031410200,"ILLINOIS","Cook","0.54985383965309398"
"426",17031410500,"ILLINOIS","Cook","0.47847771574237002"
"427",17031410600,"ILLINOIS","Cook","0.458957343345202"
"428",17031410700,"ILLINOIS","Cook","0.40988625815657898"
"429",17031410800,"ILLINOIS","Cook","0.600628974383841"
"430",17031410900,"ILLINOIS","Cook","0.523919036865657"
"431",17031411000,"ILLINOIS","Cook","0.65150108754381297"
"432",17031411100,"ILLINOIS","Cook","0.32609689530485902"
"433",17031411200,"ILLINOIS","Cook","0.42767487288898698"
"434",17031420100,"ILLINOIS","Cook","0.70579515384935099"
"435",17031420200,"ILLINOIS","Cook","0.87455147476482697"
"436",17031420300,"ILLINOIS","Cook","0.52440392901179"
"437",17031420400,"ILLINOIS","Cook","0.74690015378008101"
"438",17031420500,"ILLINOIS","Cook","0.86015710505534704"
"439",17031420600,"ILLINOIS","Cook","0.85735858466909598"
"440",17031420700,"ILLINOIS","Cook","0.92915033041936201"
"441",17031420800,"ILLINOIS","Cook","0.83402834540945703"
"442",17031421200,"ILLINOIS","Cook","0.82586830329311001"
"443",17031430101,"ILLINOIS","Cook","0.78336404316925501"
"444",17031430102,"ILLINOIS","Cook","0.77660326124603396"
"445",17031430200,"ILLINOIS","Cook","0.90500270154195706"
"446",17031430300,"ILLINOIS","Cook","0.823457696623765"
